City,level,MFs_generation,MW,HW,MFs_emission,ocean,soil,river
Xinyang City,9,13.98407266,13.88502329,0.099049372,10.40587268,3.439987176,0.651698681,6.31418682
Xingtai City,9,16.254961,16.17190488,0.083056115,12.11863303,3.995989689,0.743282669,7.379360669
Xuzhou City,9,19.95625708,19.87199617,0.084260911,12.69269151,4.017004851,1.286601941,7.389084718
Xuchang City,9,10.03855135,9.967581659,0.070969695,6.381727587,2.014757028,0.646412712,3.720557846
Xuancheng City,9,6.05712116,5.971490957,0.085630203,4.520548287,1.489122126,0.291173078,2.740253083
Ya'an City,9,3.375413173,3.343114842,0.032298331,2.513075567,0.828091034,0.159429638,1.525554895
Yantai City,9,16.35139595,16.20947885,0.141917105,10.3862342,4.052360884,1.066167574,5.267705745
Yan'an City,9,4.90976516,4.853943119,0.055822041,3.653394272,1.205002534,0.234423134,2.213968604
Yancheng City,9,15.96808519,15.89937532,0.068709878,10.17447663,3.968877585,1.023489614,5.182109433
Yangzhou City,9,10.17925469,10.13517845,0.044076241,6.443848807,2.037100327,0.665442574,3.741305907
Yangjiang City,9,5.670566065,5.573008822,0.097557242,4.235205494,1.716717029,0.276365275,2.242123189
Yangquan City,9,3.109175458,3.064392318,0.04478314,2.315241936,0.759794311,0.150012374,1.405435251
Yichun City (Heilongjiang),9,2.472534554,2.441117517,0.031417036,1.83913977,0.605293636,0.118829056,1.115017078
Yibin City,9,12.0274931,11.91151894,0.11597416,8.966099411,2.975023368,0.56170329,5.429372753
Yichang City,9,9.488659063,9.338011918,0.150647145,6.056093369,1.917557878,0.626562815,3.511972676
Yichun City (Jiangxi),9,12.48849259,12.03396713,0.454525468,9.366010558,3.067433155,0.660118429,5.638458974
Yiyang City,9,9.668648928,9.56770798,0.100940948,7.196428837,2.378750826,0.455583583,4.362094428
Yinchuan City,9,4.985690145,4.969887512,0.015802633,3.701353819,1.217746949,0.227049669,2.256557201
Yingtan City,9,2.617820999,2.521771703,0.096049295,1.96279394,0.641368285,0.139652182,1.181773473
Yingkou City,9,4.983576726,4.908092734,0.075483992,3.714753174,1.510499312,0.240139622,1.964114241
Yongzhou City,9,11.89078716,11.76433108,0.126456074,8.836947026,2.914295162,0.567887656,5.354764208
Yulin City (Shaanxi),9,7.656663978,7.567779357,0.088884621,4.889699824,1.543569154,0.504690381,2.841440289
Yulin City (Guangxi),9,12.94574024,12.69775277,0.247987468,9.662921064,3.180956609,0.635532336,5.846432119
Yuxi City,9,5.17372105,5.107127773,0.066593278,3.840406869,1.267750883,0.249800448,2.322855538
Yueyang City,9,13.10113709,12.96308717,0.138049921,8.348732821,2.627840006,0.856495734,4.864397081
Yunfu City,9,5.689571639,5.59193225,0.09763939,4.242700872,1.395138403,0.278325767,2.569236702
Yuncheng City,9,11.88575535,11.71638822,0.169367135,8.852646579,2.907820009,0.572520773,5.372305798
Zaozhuang City,9,8.496743005,8.422480146,0.07426286,6.324391852,2.081611488,0.39615471,3.846625655
Zhanjiang City,9,17.07214704,16.77772273,0.294424307,10.91053193,4.230342604,1.140837873,5.539351452
Zhangjiajie City,9,3.372152693,3.336608348,0.035544346,2.507087829,0.824583274,0.159527084,1.52297747
Zhangjiakou City,9,9.811872272,9.762332079,0.049540192,7.292484675,2.405496755,0.454083622,4.432904298
Zhangye City,9,2.735162266,2.705990606,0.02917166,2.031333104,0.667223967,0.129298993,1.234810144
Zhangzhou City,9,11.7899472,11.54566037,0.24428683,7.553170876,2.939023238,0.793662379,3.820485259
Changchun City,9,17.19117611,16.96796575,0.223210361,10.94637654,3.450614179,1.134254082,6.361508283
Changsha City,9,21.62964869,21.39819025,0.23145844,10.41615292,2.966622992,2.003852098,5.445677831
Changzhi City,9,7.67483719,7.564164204,0.110672986,5.72073476,1.883578213,0.372152832,3.465003715
Zhaotong City,9,12.19276172,12.03599159,0.15677013,9.061412266,2.984325305,0.584325893,5.492761069
Zhaoqing City,9,9.064997677,8.904284032,0.160713645,6.759193891,2.230507738,0.44507745,4.083608702
Zhenjiang City,9,7.241619212,7.210628865,0.030990347,4.586659112,1.447301657,0.470219548,2.669137907
Zhengzhou City,9,26.84321167,26.65328365,0.18992802,12.9497527,3.682250808,2.467227506,6.800274382
Zhongshan City,9,7.756710112,7.624490776,0.132219336,4.962372949,1.926438384,0.515437803,2.520496763
Zhongwei City,9,2.55949557,2.551323257,0.008172313,1.897869656,0.627744658,0.118140904,1.151984094
Chongqing,9,88.98105651,87.66020817,1.320848338,33.94690537,8.493933264,9.811352723,15.64161938
Zhoushan City,9,2.094160431,2.058930672,0.035229759,1.564833327,0.636781479,0.101372745,0.826679104
Zhoukou City,9,19.27534514,19.13882664,0.136518507,12.27887871,3.878626823,1.245074582,7.1551773
Zhuhai City,9,4.701984191,4.622146089,0.079838102,3.000981118,1.164464057,0.313283155,1.523233906
Zhuzhou City,9,9.152596259,9.055334384,0.097261874,5.815217806,1.83470804,0.600885964,3.379623802
Zhumadian City,9,15.24545831,15.13744133,0.108016975,11.33705715,3.743984672,0.711986657,6.881085816
Ziyang City,9,7.445355749,7.374264328,0.071091422,5.542011525,1.832172607,0.350333178,3.35950574
Zibo City,9,10.61237774,10.51924567,0.093132068,6.745681447,2.126871012,0.690025803,3.928784632
Zigong City,9,7.101486225,7.034592496,0.066893729,5.283659547,1.742716887,0.333208867,3.207733794
Zunyi City,9,14.17481873,14.07146877,0.103349969,9.042607933,2.855250745,0.92060552,5.266751669
Altay Prefecture,10,1.319682277,1.318659588,0.001022689,0.979376003,0.324245631,0.059441752,0.59568862
Ankang City,10,5.468704002,5.444210003,0.024493999,4.073191041,1.343749445,0.252217701,2.477223895
Anqing City,10,10.57520938,10.4997801,0.075429287,7.867399541,2.598970227,0.491711826,4.776717489
Anshun City,10,4.764744294,4.762307959,0.002436335,3.540115557,1.172308191,0.214792518,2.153014848
Anyang City,10,10.40135454,10.39855045,0.002804091,7.73134899,2.54701777,0.466680484,4.717650736
Anshan City,10,6.877543408,6.822417715,0.055125693,5.121915899,1.68978687,0.319853994,3.112275036
Bayannur City,10,3.43151477,3.420643875,0.010870894,2.553399985,0.842665629,0.155743287,1.55499107
Bazhong City,10,7.370252444,7.350023618,0.020228825,5.47757385,1.807420335,0.335687388,3.334466127
Baicheng City,10,3.845573274,3.821922761,0.023650513,2.859579969,0.941544951,0.178650741,1.739384277
Baishan City,10,2.371047515,2.356462291,0.014585224,1.764632192,0.583317599,0.109101923,1.072212671
Baiyin City,10,3.486343034,3.472384424,0.01395861,2.595547769,0.8585121,0.159734744,1.577300925
Baise City,10,7.471040846,7.380116052,0.090924794,5.554438239,1.833394372,0.356945961,3.364097906
Bengbu City,10,7.883714484,7.829786182,0.053928302,5.857862469,1.937400652,0.369214798,3.551247019
Baotou City,10,5.693672297,5.675420256,0.018252042,4.234731709,1.397490364,0.260712333,2.576529012
Baoji City,10,7.571652559,7.537797943,0.033854616,5.628541346,1.861088957,0.346457225,3.420995163
Baoding City,10,22.2698159,22.2698159,0,14.17067427,4.478946528,1.425677198,8.26605054
Baoshan City,10,5.298754613,5.267595457,0.031159156,3.945909973,1.308635869,0.244617967,2.392656136
Beihai City,10,3.478145528,3.436452885,0.041692643,2.588116939,1.048184862,0.165609885,1.374322193
Beijing,10,57.44323664,57.44323664,0,21.68001021,5.427078255,6.277680617,9.97525134
Benxi City,10,2.899212471,2.875794201,0.023418269,2.157033066,0.708188055,0.135884729,1.312960282
Bijie City,10,13.93968517,13.93263694,0.007048232,10.36955673,3.426675599,0.628883059,6.313998068
Binzhou City,10,7.918414451,7.902909385,0.015505067,5.876083653,2.39107498,0.360648679,3.124359993
Bozhou City,10,13.43823195,13.34318263,0.095049319,10.00379701,3.305665706,0.622125856,6.076005447
Cangzhou City,10,15.71583079,15.71583079,0,9.978191517,3.90388199,1.005315162,5.068994365
Chamdo City,10,1.49916654,1.471275064,0.027891476,1.120000942,0.366886552,0.073417319,0.679697071
Changde City,10,12.04388234,11.99918786,0.044694484,7.630773859,2.420287149,0.776383708,4.434103001
Changzhou City,10,9.863709853,9.863709853,0,6.242447783,1.971789453,0.635522095,3.635136235
Chaohu City,10,1.628963382,1.617470524,0.011492859,1.210243726,0.3991412,0.076012237,0.735090288
Chaoyang City,10,6.791469782,6.736809719,0.054660064,5.052902077,1.66303131,0.316824248,3.073046519
Chaozhou City,10,5.285403854,5.230572314,0.05483154,3.943258149,1.601128361,0.247982538,2.094147251
Chenzhou City,10,9.700514026,9.664769864,0.035744163,7.207632974,2.373881972,0.44326746,4.390483543
Chengdu City,10,36.54637373,36.44521256,0.101161166,17.45803465,4.971675219,3.340103162,9.146256267
Chengde City,10,7.142306229,7.142306229,0,5.292047938,1.749933679,0.320892806,3.221221453
Chizhou City,10,3.329090235,3.306043656,0.02304658,2.481305226,0.816451552,0.154465908,1.510387766
Chifeng City,10,9.102283432,9.073683481,0.02859995,5.755822287,1.819323611,0.58729181,3.349206865
Chongzuo City,10,4.281273854,4.230022888,0.051250966,3.195356035,1.050895369,0.203604937,1.940855729
Chuzhou City,10,9.22369156,9.159641411,0.064050149,6.865023649,2.270224534,0.427984412,4.166814703
Chuxiong Yi Autonomous Prefecture,10,5.597043157,5.563739529,0.033303628,4.145396973,1.366876897,0.261333993,2.517186084
Dazhou City,10,13.17971292,13.14272284,0.036990073,9.795352361,3.223053434,0.601299575,5.970999352
Dali Bai Autonomous Prefecture,10,7.270052047,7.227003094,0.043048953,5.39663108,1.777966841,0.3395786,3.279085639
Dalian City,10,12.62707,12.52727136,0.099798642,8.01540359,3.122617888,0.822560588,4.070225114
Daqing City,10,5.569749697,5.537214411,0.032535286,4.153915026,1.372784942,0.256043266,2.525086817
Datong City,10,6.965144414,6.913072561,0.052071853,5.182183245,1.708738175,0.325304965,3.148140104
Dandong City,10,4.679841049,4.641849114,0.037991935,3.480344306,1.416616685,0.220377421,1.8433502
Deyang City,10,7.813147252,7.791745978,0.021401274,5.812652601,1.924283691,0.355943278,3.532425632
Dezhou City,10,11.91037904,11.88644595,0.023933089,7.517313951,2.372416957,0.771363624,4.37353337
Diqing Tibetan Autonomous Prefecture,10,0.797008681,0.792298025,0.004710656,0.595489389,0.19675671,0.036527406,0.362205272
Dingxi City,10,5.642384728,5.619841588,0.022543141,4.183423346,1.379763106,0.262501933,2.541158307
Dongguan City,10,17.18732666,17.01170474,0.17562192,12.82168625,5.201797523,0.80874654,6.811142184
Dongying City,10,4.500785504,4.49209569,0.008689814,2.862462446,1.113934144,0.286504829,1.462023473
Ordos City,10,4.247854136,4.234212582,0.013641554,2.691858839,0.850542402,0.272328872,1.568987565
Ezhou City,10,2.140158172,2.120644763,0.01951341,1.598152703,0.52802154,0.100033526,0.970097637
Enshi Tujia and Miao Autonomous Prefecture,10,6.858014727,6.795659765,0.062354961,5.10534167,1.681834441,0.321978981,3.101528248
Fangchenggang City,10,1.977331191,1.953642196,0.023688995,1.474237378,0.598732066,0.093775542,0.78172977
Foshan City,10,19.96158035,19.75911015,0.2024702,9.598326458,2.727624838,1.841516264,5.029185356
Fuzhou City (Fujian),10,19.08003523,18.82683151,0.253203719,9.208942036,3.215517257,1.759024903,4.234399875
Fushun City,10,4.206044986,4.17268501,0.033359976,3.134035685,1.029629866,0.196761939,1.907643879
Fuzhou City (Jiangxi),10,8.205850029,7.966599956,0.239250073,6.135173569,2.0035866,0.425713226,3.705873743
Fuxin City,10,3.738769499,3.709310901,0.029458598,2.775154624,0.915428059,0.175673304,1.68405326
Fuyang City,10,21.79879587,21.64614667,0.152649202,16.19721131,5.358010828,1.011367792,9.827832686
Ganzhou City,10,18.56597024,18.03640673,0.529563511,11.89837474,3.738630541,1.26556233,6.894181871
Guyuan City,10,2.508322461,2.508322461,0,1.863568347,0.614328574,0.112706282,1.136533491
Guang'an City,10,9.114913281,9.089898337,0.025014944,6.77077377,2.230769125,0.417082896,4.122921749
Guangyuan City,10,5.957246314,5.940893953,0.016352361,4.428739513,1.462589941,0.269974961,2.696174611
Guangzhou City,10,41.63256466,41.20844148,0.424123179,15.87730578,4.893886701,4.535850882,6.447568199
Guigang City,10,9.169107904,9.059748688,0.109359216,6.825103367,2.245687465,0.438602883,4.140813018
Guiyang City,10,10.38990453,10.38458475,0.005319783,6.60993643,2.097995201,0.66172733,3.8502139
Guilin City,10,10.37083396,10.24549627,0.125337687,7.737691238,2.54426796,0.494318214,4.699105064
Harbin City,10,19.52553246,19.40888055,0.116651909,12.43642969,3.933949217,1.260958518,7.241521959
Hami City,10,1.108185573,1.107322166,0.000863408,0.824841921,0.273763732,0.049657956,0.501420232
Haidong City,10,3.474092884,3.467307197,0.006785687,2.576478493,0.85162192,0.158259501,1.566597072
Haikou City,10,4.908245321,4.70020309,0.208042231,3.688555763,1.485092129,0.265235361,1.938228273
Handan City,10,19.98377681,19.98377681,0,12.68584096,4.003668004,1.273475701,7.408697258
Hanzhong City,10,6.880060535,6.848787089,0.031273445,5.118179065,1.690713663,0.315102071,3.112363332
Hangzhou City,10,19.27744544,19.08795193,0.18949352,9.291078807,2.642338097,1.77538104,4.87335967
Hefei City,10,18.78354429,18.65242652,0.13111777,8.973128045,2.551873929,1.733798225,4.687455892
Hechi City,10,7.150222308,7.064875056,0.085347251,5.338063126,1.757678607,0.337649034,3.242735485
Heyuan City,10,6.405444618,6.34033501,0.065109608,4.774186437,1.570451482,0.300389867,2.903345088
Heze City,10,18.27978654,18.24408965,0.035696894,11.60397405,3.674836292,1.177804558,6.751333196
Hezhou City,10,4.249996901,4.199207533,0.050789368,3.171693948,1.04425534,0.201594231,1.925844376
Hebi City,10,3.253517259,3.252641874,0.000875384,2.414810328,0.795454893,0.146844199,1.472511235
Hegang City,10,2.010022197,1.998270373,0.011751823,1.493462589,0.491678794,0.092861943,0.908921852
Heihe City,10,3.151971185,3.133221389,0.018749795,2.351622052,0.774817371,0.144559577,1.432245104
Hengshui City,10,8.864435958,8.864435958,0,6.586929314,2.177062612,0.397264523,4.012602179
Hengyang City,10,15.28851281,15.23207224,0.056440578,9.709417055,3.065647526,0.982162059,5.66160747
Honghe Hani and Yi Autonomous Prefecture,10,9.496253087,9.43930458,0.056948507,7.047191734,2.323114869,0.440839829,4.283237036
Hohhot City,10,6.35809805,6.338165771,0.019932279,4.723309219,1.559706797,0.289901273,2.873701149
Hulunbuir City,10,5.073860349,5.057598542,0.016261807,3.762776084,1.246503514,0.233812698,2.282459873
Huludao City,10,5.546958326,5.502112306,0.04484602,4.130083751,1.668114788,0.257738806,2.204230156
Huzhou City,10,5.708991126,5.654126701,0.054864425,3.6486269,1.152640788,0.373385886,2.122600226
Huaihua City,10,10.02500119,9.987779951,0.037221238,7.471873547,2.471194445,0.457088735,4.543590366
Huai'an City,10,10.28784821,10.28784821,0,6.524348521,2.064747698,0.655641178,3.803959644
Huaibei City,10,4.444208507,4.412973195,0.031235312,3.306730183,1.090566189,0.206542319,2.009621675
Huainan City,10,7.883744134,7.828519961,0.055224173,5.864828712,1.927576914,0.366181207,3.571070591
Huanggang City,10,12.97412257,12.8594014,0.114721174,9.632547074,3.169268499,0.615271502,5.848007073
Huangshan City,10,3.014876296,2.993832732,0.021043563,2.242177565,0.737350916,0.140838073,1.363988576
Huangshi City,10,4.997890443,4.953353563,0.04453688,3.718290096,1.226177568,0.235320221,2.256792308
Huizhou City,10,10.20354333,10.09900957,0.10453376,6.496810304,2.519863648,0.671413476,3.30553318
Jixi City,10,3.41011547,3.389946806,0.020168664,2.53813141,0.834909103,0.158477402,1.544744905
Ji'an City (Jiangxi),10,10.17103911,9.875982127,0.295056982,7.600120682,2.49681755,0.523988931,4.579314202
Jilin City,10,8.212221732,8.161201628,0.051020104,6.095426409,2.015404166,0.382377749,3.697644494
Jinan City,10,21.59755633,21.55519664,0.042359689,10.31675787,2.943313276,1.975259791,5.398184805
Jining City,10,17.19241725,17.15832949,0.034087762,10.96580442,3.487890275,1.098413196,6.379500946
Jiamusi City,10,4.697236425,4.66934299,0.027893435,3.490930948,1.147326345,0.216982531,2.126622073
Jiaxing City,10,7.616185775,7.540971041,0.075214734,4.862569528,1.894838661,0.497341069,2.470389798
Jiayuguan City,10,0.507894638,0.505873843,0.002020795,0.377962473,0.124851456,0.02322069,0.229890327
Jiangmen City,10,9.682804283,9.584036771,0.098767512,6.159065307,2.400067889,0.633513301,3.125484117
Jiaozuo City,10,7.163503467,7.161594829,0.001908638,5.2970435,1.747282014,0.325123783,3.224637703
Jieyang City,10,12.62677597,12.4981047,0.128671264,9.380750294,3.787542069,0.600313895,4.99289433
Jinchang City,10,0.918765188,0.915064983,0.003700205,0.6812303,0.225264609,0.042437761,0.41352793
Jinhua City,10,10.31798074,10.21564858,0.102332163,6.584692955,2.076758668,0.675260372,3.832673915
Jinzhou City,10,5.905407456,5.857530259,0.047877198,4.407821918,1.79453231,0.27298422,2.340305387
Jincheng City,10,4.754899901,4.719421571,0.03547833,3.538313965,1.170345433,0.221208494,2.146760038
Jinzhong City,10,6.818513426,6.767675382,0.050838044,5.066612293,1.660627652,0.317794332,3.08819031
Jingmen City,10,5.876578187,5.824079191,0.052498996,4.354452055,1.435806227,0.27765046,2.640995368
Jingzhou City,10,11.34234875,11.23919365,0.103155095,8.441823499,2.787391765,0.533574165,5.120857569
Jingdezhen City,10,3.443401923,3.345034969,0.098366954,2.581101961,0.844438444,0.176093112,1.560570405
Jiujiang City,10,10.57777875,10.2712383,0.306540444,6.774502834,2.129506391,0.729100671,3.915895772
Jiuquan City,10,2.278604069,2.269460493,0.009143576,1.69468022,0.559702416,0.104281872,1.030695931
Kashgar Prefecture,10,9.186984161,9.179765226,0.007218935,6.806508452,2.250460724,0.41535673,4.140690997
Kaifeng City,10,9.183855286,9.181444804,0.002410482,6.814920211,2.255269463,0.415026173,4.144624574
Karamay City,10,0.927810419,0.927094858,0.000715561,0.689764169,0.227543628,0.041861433,0.420359108
Kizilsu Kirgiz Autonomous Prefecture,10,1.239532383,1.238565813,0.00096657,0.921394826,0.305721745,0.055593914,0.560079166
Kunming City,10,14.4196486,14.33349773,0.086150872,9.18973108,2.907198664,0.929571893,5.352960523
Lhasa City,10,1.48590987,1.458094325,0.027815545,1.110158062,0.364174248,0.072823186,0.673160628
Laibin City,10,4.569492699,4.515026093,0.054466607,3.397056904,1.115159519,0.217499283,2.064398102
Lanzhou City,10,7.673422614,7.643033411,0.030389203,5.730694313,1.894213592,0.346727469,3.489753252
