City,Category,level,MPs_ge,TWP_ge,MFs_ge,PMs_ge,MPs_em,TWP_em,MFs_em,PMs_em
Huaihua City,Medium-small-cities,3,15.99878996,5.164779278,10.8264614,0.00754928,13.34622483,5.134798095,8.206081286,0.005345447
Huai'an City,Largecities,3,11.99739981,2.038306057,9.95321422,0.005879534,8.488213592,2.02455761,6.460095281,0.0035607
Huaibei City,Medium-small-cities,3,12.1436735,7.427306626,4.71222026,0.004146612,10.95837445,7.380545968,3.574890274,0.002938204
Huainan City,Medium-small-cities,3,11.17214306,2.702155729,8.464289398,0.005697937,9.088920127,2.684849552,6.400035929,0.004034645
Huanggang City,Medium-small-cities,3,17.3209121,3.475281972,13.835554,0.010076119,13.952174,3.452369922,10.49266194,0.007142136
Huangshan City,Medium-small-cities,3,14.52093826,11.27812256,3.239561901,0.0032538,13.6580219,11.20811733,2.447602972,0.002301598
Huangshi City,Medium-small-cities,3,8.693287543,3.280645916,5.410214317,0.00242731,7.370455845,3.261102588,4.107636242,0.001717015
Huizhou City,Largecities,3,27.05981854,16.96321855,10.09128772,0.005312278,23.43436898,16.84757368,6.583579201,0.003216101
Jixi City,Medium-small-cities,3,8.578719512,4.904766328,3.669433131,0.004520053,7.663566599,4.875939199,2.784434508,0.003192892
Ji'an City (Jiangxi),Medium-small-cities,3,16.38603734,5.257006709,11.11815933,0.0108713,13.68135204,5.223987955,8.449661105,0.007702976
Jilin City,Medium-small-cities,3,12.86885345,3.883975929,8.981258804,0.003618714,10.6435528,3.860175562,6.780818132,0.002559109
Jinan City,Extra-large-cities,3,40.36655571,25.45170281,14.90781812,0.00703478,32.28235304,24.84190345,7.437233949,0.003215637
Jining City,Largecities,3,32.9457753,15.58963322,17.34928839,0.006853685,26.74560449,15.47317476,11.26828816,0.004141573
Jiamusi City,Medium-small-cities,3,8.86585899,3.772504044,5.088142014,0.005212932,7.599706475,3.748243469,3.847775861,0.003687145
Jiaxing City,Largecities,3,12.80712846,5.377572234,7.422848412,0.006707811,10.20172761,5.343640422,4.854022535,0.004064657
Jiayuguan City,Medium-small-cities,3,0.962800376,0.416592078,0.545897223,0.000311076,0.826126514,0.413823031,0.412082996,0.000220487
Jiangmen City,Largecities,3,17.33791408,7.844264846,9.487799244,0.005849991,13.98902044,7.793920405,6.191559544,0.003540493
Jiaozuo City,Medium-small-cities,3,9.368615269,1.61853429,7.74782647,0.002254509,7.439800548,1.608992714,5.829212055,0.001595779
Jieyang City,Medium-small-cities,3,17.97727176,4.599150226,13.37408074,0.004040794,14.69564427,4.570009284,10.12276927,0.002865716
Jinchang City,Medium-small-cities,3,1.786601503,0.782067144,1.003547713,0.000986646,1.536753273,0.77697207,0.759080438,0.000700765
Jinhua City,Largecities,3,17.16033668,7.182063246,9.971065346,0.007208087,13.64863203,7.136237542,6.508027526,0.00436696
Jinzhou City,Medium-small-cities,3,10.09573431,3.662082827,6.427523021,0.006128463,8.505653952,3.641081359,4.860232122,0.004340471
Jincheng City,Medium-small-cities,3,7.56976712,2.326522563,5.241387271,0.001857286,6.273013729,2.311745843,3.959954395,0.001313491
Jinzhong City,Medium-small-cities,3,12.82260871,5.342430486,7.476369837,0.003808388,10.96176965,5.309848991,5.649230687,0.002689976
Jingmen City,Medium-small-cities,3,9.23192745,2.828015837,6.400152257,0.003759356,7.642884433,2.811664028,4.828562532,0.002657873
Jingzhou City,Medium-small-cities,3,17.16104308,4.664941294,12.48928446,0.006817326,14.10566378,4.634959075,9.465877537,0.004827171
Jingdezhen City,Medium-small-cities,3,8.594513105,4.854588578,3.738030938,0.00189359,7.667206718,4.824463265,2.841402884,0.001340569
Jiujiang City,Largecities,3,22.83058522,12.48231253,10.34128023,0.006992462,19.20479469,12.39575808,6.804793025,0.004243591
Jiuquan City,Medium-small-cities,3,4.166117129,1.698856562,2.465611783,0.001648784,3.550953549,1.68773181,1.862056176,0.001165563
Kashgar Prefecture,Medium-small-cities,3,50.45889255,40.25963368,10.16324371,0.036015169,47.69503442,40.00257725,7.666956789,0.025500384
Kaifeng City,Medium-small-cities,3,12.80813715,2.797785924,10.00642685,0.00392438,10.34305227,2.780054141,7.560217189,0.002780936
Karamay City,Medium-small-cities,3,11.57763636,10.5820786,0.994085647,0.001472116,11.26353802,10.51023662,0.752258477,0.001042925
Kizilsu Kirgiz Autonomous Prefecture,Medium-small-cities,3,7.420423261,6.080543937,1.336432506,0.003446817,7.049439733,6.038200716,1.008797199,0.002441818
Kunming City,Largecities,3,32.62934521,18.26329088,14.3555038,0.010550532,27.43713168,18.10646428,9.3242741,0.006393296
Lhasa City,Medium-small-cities,3,10.96213719,9.360038745,1.596469875,0.005628572,10.52137985,9.304461931,1.212936575,0.003981342
Laibin City,Medium-small-cities,3,7.846344521,2.882961451,4.96082077,0.0025623,6.626070292,2.864588201,3.759671057,0.001811034
Lanzhou City,Medium-small-cities,3,15.71037213,7.514556267,8.191748767,0.004067096,13.65046745,7.467356027,6.180239238,0.002872188
Langfang City,Largecities,3,17.03460449,7.2456666,9.785776863,0.00316103,13.54409007,7.196364746,6.345810152,0.001915172
Leshan City,Medium-small-cities,3,11.5482594,3.894156125,7.639899088,0.014204187,9.646600262,3.869827441,5.76672046,0.01005236
Lijiang City,Medium-small-cities,3,6.836595694,3.969903582,2.860903533,0.005788579,6.111541015,3.944325754,2.16312593,0.00408933
Lishui City,Medium-small-cities,3,7.081918105,1.215398663,5.864087601,0.002431841,5.651566967,1.209113299,4.440734126,0.001719542
Lianyungang City,Largecities,3,12.27157212,3.176839922,9.088979115,0.005753085,9.054175751,3.155727908,5.894976111,0.003471733
Liaoyang City,Medium-small-cities,3,5.982577658,2.15935705,3.820105145,0.003115463,5.038849277,2.145596404,2.891050456,0.002202417
Liaoyuan City,Medium-small-cities,3,4.173378567,1.616263493,2.554477071,0.002638003,3.542552283,1.606815291,1.933868135,0.001868856
Liaocheng City,Medium-small-cities,3,17.54534584,4.213278849,13.32540662,0.006660365,14.27539497,4.184993635,10.08569004,0.004711294
Nyingchi City,Medium-small-cities,3,7.504837168,6.971161489,0.529623571,0.004052107,7.328417452,6.922708726,0.402834031,0.002874695
Lincang City,Medium-small-cities,3,10.33383911,4.765476541,5.553536003,0.014826568,8.941909145,4.73309742,4.198295253,0.010516472
Linfen City,Medium-small-cities,3,13.16105462,3.30361058,9.85387961,0.003564435,10.73907659,3.285150075,7.451402958,0.002523556
Linyi City,Largecities,3,30.91308692,9.109663693,21.7968206,0.006602625,23.19136702,9.051431392,14.13593557,0.004000049
Liuzhou City,Largecities,3,18.2559181,9.808848522,8.443083395,0.003986183,15.26224837,9.739874141,5.519954875,0.00241935
Lu'an City,Medium-small-cities,3,16.65219675,3.734335035,12.90892159,0.008940125,13.45647684,3.708190356,9.741951063,0.006335426
Liupanshui City,Medium-small-cities,3,11.80588912,4.146006404,7.651471851,0.008410865,9.891580942,4.119945779,5.765679301,0.005955862
Longyan City,Medium-small-cities,3,8.988403494,1.869588362,7.116754613,0.002060519,7.25489745,1.857125047,5.39631387,0.001458533
Longnan City,Medium-small-cities,3,9.092751531,3.300305569,5.782088524,0.010357438,7.66391717,3.281415555,4.375170404,0.007331211
Loudi City,Medium-small-cities,3,11.5726545,3.023614843,8.543989638,0.005050024,9.44577519,3.003476204,6.438723311,0.003575675
Luzhou City,Medium-small-cities,3,18.26868934,7.095344639,11.15803953,0.015305169,15.49354625,7.051980782,8.430725742,0.010839728
Luoyang City,Largecities,3,17.23044988,3.237332004,13.98685724,0.006260638,12.28667125,3.213832307,9.069034299,0.003804644
Luohe City,Medium-small-cities,3,8.792982944,3.037827896,5.752697351,0.002457697,7.366986698,3.018180214,4.347070885,0.001735599
L¨¹liang City,Medium-small-cities,3,10.1556483,1.587977257,8.56288748,0.004783567,8.072062007,1.578578451,6.490107518,0.003376038
Ma'anshan City,Medium-small-cities,3,8.995971968,3.932160785,5.059860792,0.003950391,7.732602088,3.90604599,3.82376094,0.002795158
Maoming City,Largecities,3,20.26683121,6.895231758,13.36379779,0.00780166,15.56853402,6.849115727,8.714680342,0.004737951
Meishan City,Medium-small-cities,3,14.53185239,7.1792884,7.342997357,0.009566629,12.68176805,7.134794173,5.540202015,0.006771861
Meizhou City,Medium-small-cities,3,16.66023128,6.84049442,9.815478406,0.004258452,14.24615869,6.796929647,7.446209961,0.003019077
Mianyang City,Medium-small-cities,3,16.95420371,5.367243342,11.57154665,0.015413722,14.06056061,5.330492805,8.719175676,0.010892131
Mudanjiang City,Medium-small-cities,3,8.792243667,3.425619437,5.362069642,0.004554588,7.462670413,3.405086252,4.054372478,0.003211683
Nagqu City,Medium-small-cities,3,7.290478316,6.131159665,1.158703081,0.00061557,6.968940749,6.089838521,0.87866616,0.000436067
Nanchang City,Largecities,3,24.44697372,12.41343588,12.02863935,0.004898496,20.19993565,12.32445771,7.872514068,0.002963871
Nanchong City,Medium-small-cities,3,23.29747614,7.704544614,15.5735577,0.019373822,19.44222318,7.657143396,11.77137789,0.013701886
Nanjing City,Extra-large-cities,3,31.6601365,17.87820523,13.77075555,0.011175715,24.2804897,17.44823949,6.827155895,0.005094311
Nanning City,Largecities,3,36.66714056,21.8294474,14.82929133,0.008401821,31.35962721,21.66402084,9.690521774,0.005084604
Nanping City,Medium-small-cities,3,9.038123577,2.064825409,6.968373725,0.004924443,7.334162077,2.052205821,5.278477915,0.003478341
Nantong City,Extra-large-cities,3,18.13335856,6.251949233,11.86876774,0.012641585,11.9914081,6.10062925,5.88501018,0.005768666
Nanyang City,Largecities,3,25.13525182,5.055604325,20.07001456,0.00963294,18.04554296,5.021241867,13.01845996,0.005841132
Neijiang City,Medium-small-cities,3,25.80544571,17.01581246,8.776070798,0.013562457,23.56169765,16.90908748,6.643024293,0.009585881
Ningbo City,Extra-large-cities,3,23.18781787,13.1362378,10.04134254,0.010237529,17.84406729,12.82419742,5.015194762,0.004675103
Ningde City,Medium-small-cities,3,8.500252183,0.645061165,7.852147107,0.003043911,6.583852827,0.640763404,5.940936935,0.002152488
Panzhihua City,Medium-small-cities,3,22.43415013,20.06563363,2.363435838,0.005080659,21.72878542,19.94248544,1.78270961,0.003590378
Panjin City,Medium-small-cities,3,4.606329156,1.750629609,2.853916301,0.001783246,3.907116801,1.740967442,2.164885285,0.001264074
Pingdingshan City,Medium-small-cities,3,13.73569808,2.791576716,10.93978953,0.004331837,11.05018953,2.773895325,8.273235193,0.003059014
Pingliang City,Medium-small-cities,3,8.94365433,4.380174047,4.557264781,0.006215502,7.802328297,4.353817715,3.444108003,0.004402578
Pingxiang City,Medium-small-cities,3,8.587355121,4.287888052,4.296032513,0.003434556,7.540395537,4.25981978,3.278145066,0.002430691
Putian City,Medium-small-cities,3,7.181449672,0.790727553,6.388086492,0.002635627,5.636129839,0.786030141,4.848232427,0.001867271
Puyang City,Medium-small-cities,3,11.70504083,3.94193054,7.760061086,0.003049201,9.78130773,3.916654614,5.862491544,0.002161572
Pu'er City,Medium-small-cities,3,10.11414606,4.301648766,5.804300881,0.008196415,8.661955957,4.271145688,4.3850225,0.005787769
Qitaihe City,Medium-small-cities,3,4.815903886,3.142875856,1.67120477,0.00182326,4.388364432,3.124572995,1.262500475,0.001290962
Qiqihar City,Medium-small-cities,3,12.45821019,0.830507981,11.62127362,0.006428587,9.633484098,0.825132363,8.803801594,0.00455014
Qinzhou City,Medium-small-cities,3,15.78771981,8.479909392,7.303595578,0.004214842,13.97698972,8.424845039,5.549164455,0.002980226
Qinhuangdao City,Medium-small-cities,3,13.83329468,7.032337119,6.797847706,0.00310986,12.09977652,6.984348736,5.113229072,0.002198713
Qingdao City,Extra-large-cities,3,27.93877956,12.32813975,15.60085963,0.009780177,19.7928296,12.03205879,7.756295847,0.004474965
Qingyuan City,Medium-small-cities,3,17.35739579,8.810907771,8.541371877,0.005116144,15.23891554,8.755283505,6.480010086,0.00362195
Qingyang City,Medium-small-cities,3,11.81539122,6.830561068,4.980703936,0.004126211,10.56254034,6.789021798,3.770602777,0.002915768
Qujing City,Medium-small-cities,3,21.39679991,7.634622465,13.75499638,0.007181063,18.00933378,7.583791083,10.42046153,0.005081171
Quzhou City,Medium-small-cities,3,8.145197211,2.471014732,5.671931325,0.002251154,6.768557274,2.455067092,4.311896892,0.001593291
Quanzhou City,Extra-large-cities,3,17.85466842,5.143478465,12.70225441,0.008935541,11.39156498,5.019072321,6.368438337,0.004054325
Shigatse City,Medium-small-cities,3,8.213480542,6.419053699,1.780799235,0.013627608,7.740539501,6.378104386,1.352790919,0.009644196
Rizhao City,Medium-small-cities,3,10.81416347,4.495538106,6.31673838,0.001886985,9.234374537,4.463278339,4.76976014,0.001336059
Sanmenxia City,Medium-small-cities,3,6.620867596,1.641789794,4.975695462,0.003382339,5.394892082,1.632256659,3.760236058,0.002399365
Sanming City,Medium-small-cities,3,6.535988839,0.721707449,5.811413045,0.002868346,5.125629879,0.717167633,4.406428258,0.002033988
Sanya City,Medium-small-cities,3,2.886274317,1.087832365,1.796762145,0.001679807,2.452844709,1.076990939,1.37466477,0.001188999
Xiamen City,Largecities,3,13.29398492,4.517252156,8.77206811,0.004664656,10.20835513,4.479045977,5.726482938,0.002826214
Shannan City,Medium-small-cities,3,5.597838713,4.717721162,0.860630261,0.01948729,5.352597143,4.683058669,0.65575619,0.013782284
Shantou City,Medium-small-cities,3,18.184705,5.749774918,12.43036432,0.004565765,15.13369474,5.713696421,9.416773124,0.003225197
Shanwei City,Medium-small-cities,3,9.068138949,2.417054829,6.647444601,0.003639519,7.436778431,2.403030753,5.031166616,0.002581062
Shangluo City,Medium-small-cities,3,7.943007421,2.713059251,5.222851591,0.007096579,6.653960658,2.697094129,3.951840929,0.0050256
Shangqiu City,Medium-small-cities,3,19.04261237,3.187683344,15.8479889,0.006940122,15.14989103,3.169599336,11.97539655,0.004895148
Shanghai,Megacities,3,110.3972962,79.40737927,30.93189656,0.058020406,77.1655547,64.75964732,12.3846227,0.021284679
Shangrao City,Medium-small-cities,3,21.00282932,5.849504583,15.14351393,0.009810809,17.35021517,5.811057571,11.53221784,0.006939757
Shaoguan City,Medium-small-cities,3,14.35773983,7.712142448,6.640297108,0.005300273,12.70511144,7.66671091,5.034648395,0.003752133
Shaoyang City,Medium-small-cities,3,18.73179833,3.067644206,15.64903442,0.015119707,14.8971997,3.04798377,11.838503,0.010712927
Shaoxing City,Largecities,3,14.95537082,5.75227307,9.197354043,0.005743707,11.72738633,5.715552838,6.008351218,0.003482278
Shenzhen City,Megacities,3,49.75964097,32.4232612,17.32101281,0.015366966,33.43767298,26.51673649,6.915327676,0.005608814
Shenyang City,Largecities,3,38.59052455,23.10261176,15.48173721,0.006175574,33.03756979,22.95043778,10.08339892,0.003733092
Shiyan City,Medium-small-cities,3,9.649156645,2.284665548,7.359427678,0.005063419,7.845561823,2.269818301,5.572154923,0.003588599
Shijiazhuang City,Largecities,3,39.67160595,17.49104479,22.17299811,0.007563053,31.8093925,17.38844205,14.41637866,0.004571785
Shizuishan City,Medium-small-cities,3,5.089755543,3.358769818,1.728611335,0.00237439,4.64093734,3.33717687,1.302081614,0.001678856
Shuangyashan City,Medium-small-cities,3,7.488943393,4.4720066,3.013384803,0.00355199,6.71935153,4.440924193,2.275915339,0.002511997
Shuozhou City,Medium-small-cities,3,6.435802002,2.51435117,3.917166314,0.004284518,5.462862351,2.498178953,2.961652804,0.003030594
Siping City,Medium-small-cities,3,9.873265806,2.861422368,7.00769166,0.004151777,8.14187488,2.844335128,5.294594112,0.002945639
Songyuan City,Medium-small-cities,3,8.363976645,2.357422174,6.003208698,0.003345773,6.88004256,2.344778761,4.532896385,0.002367415
Suzhou City (Jiangsu),Extra-large-cities,3,33.60394274,15.87609221,17.71020996,0.017640578,24.27882732,15.50847567,8.762322332,0.008029315
Suqian City,Largecities,3,20.62881529,10.80945704,9.813328854,0.006029397,17.10995988,10.73802294,6.368281293,0.003655647
Suzhou City (Anhui),Medium-small-cities,3,19.2522642,4.680346827,14.5644526,0.007464766,15.63724801,4.649009385,10.98295779,0.005280834
Suihua City,Medium-small-cities,3,15.93682711,4.44221539,11.48734061,0.007271111,13.12303129,4.415758487,8.702125759,0.00514704
Suizhou City,Medium-small-cities,3,7.537878782,2.698481871,4.836975367,0.002421544,6.355708091,2.681235903,3.672753763,0.001718425
Suining City,Medium-small-cities,3,16.69155662,8.84461151,7.831192727,0.015752381,14.71267494,8.786241984,5.915283015,0.01114994
Tacheng Prefecture,Medium-small-cities,3,7.35857685,5.371666663,1.983205246,0.003704941,6.836921295,5.337510629,1.496784322,0.002626345
Taizhou City (Zhejiang),Largecities,3,23.11760623,10.72616278,12.38373883,0.007704619,18.71316188,10.65176325,8.056726359,0.004672275
Taiyuan City,Largecities,3,21.73417748,12.64040872,9.089784334,0.003984425,18.46274663,12.55352305,5.906810145,0.002413444
Tai'an City,Medium-small-cities,3,20.89506866,8.597983142,12.29122323,0.005862288,17.82449412,8.541856147,9.278494577,0.0041434
Taizhou City (Jiangsu),Largecities,3,12.72404143,3.356932902,9.359276799,0.007831731,9.387458053,3.333660948,6.049059953,0.004737152
Tangshan City,Largecities,3,34.52510494,18.213518,16.30381766,0.007769278,28.64813908,18.09248323,10.55094876,0.004707092
Tianjin,Extra-large-cities,3,50.09266304,24.64787501,25.42884136,0.01594667,36.61712289,24.04112087,12.56869572,0.007306303
Tianshui City,Medium-small-cities,3,12.88834845,5.495485681,7.376110854,0.016751914,11.04385137,5.460492642,5.571506447,0.011852284
Tieling City,Medium-small-cities,3,11.13657813,4.784549762,6.346539227,0.005489141,9.567274715,4.754006482,4.809371329,0.003896904
