City,Category,level,Province,Consumption-yagao,Consumption-myl,Consumption-msg,Consumption-xmn,PCPpercent,PPUW-yagao,PPUW-myl,PPUW-msg,PPUW-xmn,PMs-yagao,PMs-myl,PMs-msg,PMs-xmn,EF-yagao,EF-myl,EF-msg,EF-xmn,TC13,TC14,TC23,TC24,TC25,TC313,TC46,TC47,TC48,TC49,TC514,TC515,TC516,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1116,TC1318,TC1319,TC1617,TC1618,TC1819,TC1820
Fuzhou City (Fujian),Extra-large-cities,1,Fujian Province,1.40784972,1.325952645,0.168808257,1.125388379,3.63E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Fushun City,Medium-small-cities,1,Liaoning Province,0.373080176,0.351377451,0.044734188,0.29822792,5.49E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Fuzhou City (Jiangxi),Medium-small-cities,1,Jiangxi Province,0.732803828,0.690175351,0.087866862,0.585779079,0.000123507,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Fuxin City,Medium-small-cities,1,Liaoning Province,0.331566658,0.312278847,0.039756509,0.265043391,4.88E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Fuyang City,Medium-small-cities,1,Anhui Province,1.944420956,1.831310596,0.233145845,1.554305632,3.85E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ganzhou City,Largecities,1,Jiangxi Province,1.571737867,1.480307132,0.188459269,1.256395129,4.75E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guyuan City,Medium-small-cities,1,Ningxia Hui Autonomous Region,0.225706828,0.212577068,0.027063383,0.180422553,0.000159128,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guang'an City,Medium-small-cities,1,Sichuan Province,0.828104425,0.779932145,0.099293882,0.661959216,0.000280279,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guangyuan City,Medium-small-cities,1,Sichuan Province,0.539134245,0.507771865,0.064644906,0.430966037,0.001084685,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guangzhou City,Megacities,1,Guangdong Province,2.762616285,2.601910075,0.331251577,2.208343845,2.50E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.168078688,0.537611781,0.274309531,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Guigang City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,0.799730838,0.7532091,0.095891747,0.639278311,6.09E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guiyang City,Largecities,1,Guizhou Province,0.897305653,0.845107818,0.107591457,0.717276383,4.80E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Guilin City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,0.922737195,0.869059962,0.110640827,0.737605514,0.000125125,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Harbin City,Largecities,1,Heilongjiang Province,1.717035177,1.617152245,0.205881147,1.372540981,4.29E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hami City,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,0.100643206,0.094788615,0.012067626,0.080450841,0.000344493,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Haidong City,Medium-small-cities,1,Qinghai Province,0.311538733,0.293415981,0.03735506,0.249033732,0.001018021,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Haikou City,Medium-small-cities,1,Hainan Province,0.420170944,0.395728867,0.050380608,0.335870719,3.18E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Handan City,Largecities,1,Hebei Province,1.723659291,1.623391022,0.206675412,1.377836077,3.02E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hanzhong City,Medium-small-cities,1,Shaanxi Province,0.620356344,0.584269133,0.074383843,0.49589229,0.000278268,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hangzhou City,Extra-large-cities,1,Zhejiang Province,1.435591579,1.352080711,0.172134645,1.147564301,3.91E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hefei City,Extra-large-cities,1,Anhui Province,1.390594536,1.309701225,0.166739274,1.111595157,3.09E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hechi City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,0.643206828,0.605790365,0.077123731,0.514158209,0.000113544,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Heyuan City,Medium-small-cities,1,Guangdong Province,0.560540781,0.527933145,0.067211657,0.448077712,1.73E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Heze City,Largecities,1,Shandong Province,1.585040241,1.492835684,0.190054291,1.267028606,8.21E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hezhou City,Medium-small-cities,1,Guangxi Zhuang Autonomous Region,0.376383208,0.35448834,0.045130238,0.300868255,0.000130959,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hebi City,Medium-small-cities,1,Henan Province,0.294204493,0.277090104,0.035276597,0.235177315,5.81E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hegang City,Medium-small-cities,1,Heilongjiang Province,0.17778615,0.16744402,0.021317453,0.142116353,0.000734499,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Heihe City,Medium-small-cities,1,Heilongjiang Province,0.285360309,0.268760401,0.034216135,0.228107568,0.000209487,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hengshui City,Medium-small-cities,1,Hebei Province,0.809639934,0.762541766,0.097079897,0.647199314,3.38E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hengyang City,Largecities,1,Hunan Province,1.317711239,1.241057677,0.1580002,1.053334667,8.65E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Honghe Hani and Yi Autonomous Prefecture,Medium-small-cities,1,Yunnan Province,0.861856719,0.81172101,0.103340952,0.688939681,0.000151407,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hohhot City,Medium-small-cities,1,Inner Mongolia Autonomous Region,0.566208278,0.533270955,0.067891218,0.452608121,1.46E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Hulunbuir City,Medium-small-cities,1,Inner Mongolia Autonomous Region,0.457388715,0.430781615,0.054843206,0.365621371,8.64E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huludao City,Medium-small-cities,1,Liaoning Province,0.497801221,0.468843256,0.059688868,0.397925788,4.96E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Huzhou City,Largecities,1,Zhejiang Province,0.482946602,0.454852755,0.057907725,0.386051498,5.94E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huaihua City,Medium-small-cities,1,Hunan Province,0.899453527,0.847130745,0.107848998,0.718993322,7.30E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huai'an City,Largecities,1,Jiangsu Province,0.890302503,0.838512053,0.106751745,0.711678297,7.03E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huaibei City,Medium-small-cities,1,Anhui Province,0.394775501,0.371810721,0.047335567,0.315570444,0.000165075,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huainan City,Medium-small-cities,1,Anhui Province,0.705404907,0.664370272,0.084581594,0.56387729,0.000113491,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huanggang City,Medium-small-cities,1,Hubei Province,1.143065676,1.076571551,0.137059319,0.913728795,0.000126228,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huangshan City,Medium-small-cities,1,Anhui Province,0.268791,0.253154959,0.032229392,0.214862612,7.02E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huangshi City,Medium-small-cities,1,Hubei Province,0.446125917,0.420173994,0.05349274,0.356618264,5.20E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Huizhou City,Largecities,1,Guangdong Province,0.880808543,0.829570372,0.105613371,0.70408914,2.72E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Jixi City,Medium-small-cities,1,Heilongjiang Province,0.30575608,0.287969715,0.036661691,0.244411271,0.000179304,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ji'an City (Jiangxi),Medium-small-cities,1,Jiangxi Province,0.895248027,0.843169887,0.107344738,0.715631585,0.000138103,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jilin City,Medium-small-cities,1,Jilin Province,0.742911467,0.699695011,0.089078819,0.593858791,3.42E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jinan City,Extra-large-cities,1,Shandong Province,1.607962923,1.514424913,0.192802836,1.285352237,2.30E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jining City,Largecities,1,Shandong Province,1.508204136,1.420469269,0.180841256,1.205608371,3.90E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jiamusi City,Medium-small-cities,1,Heilongjiang Province,0.418745045,0.394385915,0.050209635,0.334730902,0.000116489,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jiaxing City,Largecities,1,Zhejiang Province,0.656455055,0.618267919,0.07871226,0.524748402,7.19E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Jiayuguan City,Medium-small-cities,1,Gansu Province,0.045682918,0.043025463,0.005477612,0.03651741,8.84E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jiangmen City,Largecities,1,Guangdong Province,0.835739302,0.787122888,0.100209343,0.668062283,3.36E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Jiaozuo City,Medium-small-cities,1,Henan Province,0.649776794,0.611978144,0.077911503,0.519410021,2.45E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jieyang City,Medium-small-cities,1,Guangdong Province,1.101913146,1.037812935,0.132124924,0.880832827,1.22E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Jinchang City,Medium-small-cities,1,Gansu Province,0.082702146,0.077891218,0.009916403,0.066109353,0.000244357,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jinhua City,Largecities,1,Zhejiang Province,0.887901939,0.836251134,0.106463905,0.709759366,6.41E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jinzhou City,Medium-small-cities,1,Liaoning Province,0.529568087,0.498762187,0.063497875,0.423319167,0.000170163,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Jincheng City,Medium-small-cities,1,Shanxi Province,0.424701332,0.399995714,0.050923824,0.339492161,3.37E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jinzhong City,Medium-small-cities,1,Shanxi Province,0.611782901,0.576194422,0.073355844,0.489038963,4.69E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jingmen City,Medium-small-cities,1,Hubei Province,0.522980072,0.492557409,0.062707939,0.418052927,7.59E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jingzhou City,Medium-small-cities,1,Hubei Province,1.005367144,0.946883183,0.120548573,0.803657155,7.39E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jingdezhen City,Medium-small-cities,1,Jiangxi Province,0.303409664,0.285759794,0.036380344,0.242535624,6.28E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jiujiang City,Largecities,1,Jiangxi Province,0.888208778,0.836540124,0.106500696,0.710004643,7.63E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Jiuquan City,Medium-small-cities,1,Gansu Province,0.204354802,0.192467126,0.024503168,0.163354452,9.92E-05,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Kashgar Prefecture,Medium-small-cities,1,Xinjiang Uygur Autonomous Region,0.834602193,0.786051927,0.100072997,0.667153316,0.000705897,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
